run_id,seed,executor,workload,block_size,num_accounts,threads,compute_cost,skew,elapsed_ns,throughput_tps,scheduling_ns,execution_ns,validation_ns,commit_ns,conflicts_detected,reexecutions,accepted_txs,rejected_txs,final_state_hash,correct_vs_sequential
1-no-conflict-static-4-1000,43,static,no-conflict,1000,10000,4,1000,1.1,2518417,397074.82914862793,745083,1434334,0,243412,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-no-conflict-optimistic-4-1000,43,optimistic,no-conflict,1000,10000,4,1000,1.1,2055791,486430.7704431044,0,1437254,82466,232914,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-hotspot-sequential-4-1000,43,sequential,hotspot,1000,10000,4,1000,1.1,2866125,348903.1357669327,0,1251039,0,164242,0,0,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-hotspot-static-4-1000,43,static,hotspot,1000,10000,4,1000,1.1,47936334,20861.002845983174,511334,2336383,0,503143,5994,0,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-hotspot-optimistic-4-1000,43,optimistic,hotspot,1000,10000,4,1000,1.1,2817834,354882.50904772955,0,2853519,72549,180295,0,999,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-zipfian-sequential-4-1000,43,sequential,zipfian,1000,10000,4,1000,1.1,2313417,432261.0234125538,0,1280625,0,194875,0,0,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-zipfian-static-4-1000,43,static,zipfian,1000,10000,4,1000,1.1,21103042,47386.53318322544,699542,2447175,0,549038,1323,0,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-zipfian-optimistic-4-1000,43,optimistic,zipfian,1000,10000,4,1000,1.1,2779042,359836.2313343951,0,2598566,71497,208497,0,876,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-token-transfer-sequential-4-1000,43,sequential,token-transfer,1000,10000,4,1000,1.1,2421417,412981.32457152155,0,1200171,0,228430,0,0,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-token-transfer-static-4-1000,43,static,token-transfer,1000,10000,4,1000,1.1,3798708,263247.39885245194,770833,1600634,0,311251,63,0,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-token-transfer-optimistic-4-1000,43,optimistic,token-transfer,1000,10000,4,1000,1.1,2189459,456733.8324216165,0,1881962,79920,236708,0,169,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-private-state-sequential-4-1000,43,sequential,private-state,1000,10000,4,1000,1.1,2719666,367692.20926393167,0,1465160,0,225189,0,0,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
1-private-state-static-4-1000,43,static,private-state,1000,10000,4,1000,1.1,53303750,18760.406162793424,444292,2692653,0,537425,3003,0,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
1-private-state-optimistic-4-1000,43,optimistic,private-state,1000,10000,4,1000,1.1,2948542,339150.67175573553,0,2610501,74168,208492,0,999,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
2-no-conflict-sequential-4-1000,44,sequential,no-conflict,1000,10000,4,1000,1.1,2400459,416586.9944039869,0,1193375,0,221246,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-no-conflict-static-4-1000,44,static,no-conflict,1000,10000,4,1000,1.1,2727917,366580.0682352139,790000,1886385,0,300554,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-no-conflict-optimistic-4-1000,44,optimistic,no-conflict,1000,10000,4,1000,1.1,2115791,472636.47496373695,0,1743133,86339,313279,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-hotspot-sequential-4-1000,44,sequential,hotspot,1000,10000,4,1000,1.1,2141375,466989.6678535987,0,1205771,0,161392,0,0,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-hotspot-static-4-1000,44,static,hotspot,1000,10000,4,1000,1.1,48389042,20665.835872510143,422500,2509693,0,530584,5997,0,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-hotspot-optimistic-4-1000,44,optimistic,hotspot,1000,10000,4,1000,1.1,2953459,338586.04436357506,0,2874562,87195,173645,0,999,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-zipfian-sequential-4-1000,44,sequential,zipfian,1000,10000,4,1000,1.1,2211125,452258.46571315505,0,1224251,0,185959,0,0,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-zipfian-static-4-1000,44,static,zipfian,1000,10000,4,1000,1.1,20807292,48060.074323943736,672709,2063381,0,518651,1338,0,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-zipfian-optimistic-4-1000,44,optimistic,zipfian,1000,10000,4,1000,1.1,2624666,381000.8587759357,0,2460873,72298,212614,0,870,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-token-transfer-sequential-4-1000,44,sequential,token-transfer,1000,10000,4,1000,1.1,2506375,398982.59438432,0,1262078,0,249174,0,0,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-token-transfer-static-4-1000,44,static,token-transfer,1000,10000,4,1000,1.1,3420500,292354.91887151,768584,1630134,0,361921,42,0,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-token-transfer-optimistic-4-1000,44,optimistic,token-transfer,1000,10000,4,1000,1.1,2367500,422386.4836325238,0,1781682,121599,274078,0,162,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-private-state-sequential-4-1000,44,sequential,private-state,1000,10000,4,1000,1.1,2573667,388550.6555432385,0,1236154,0,236689,0,0,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
2-private-state-static-4-1000,44,static,private-state,1000,10000,4,1000,1.1,52358083,19099.24777039679,520125,2934716,0,613597,2997,0,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
2-private-state-optimistic-4-1000,44,optimistic,private-state,1000,10000,4,1000,1.1,3070916,325635.7386525714,0,2710290,74380,219654,0,999,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
0-no-conflict-sequential-8-1000,42,sequential,no-conflict,1000,10000,8,1000,1.1,2405792,415663.5320094173,0,1194045,0,221165,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
0-no-conflict-static-8-1000,42,static,no-conflict,1000,10000,8,1000,1.1,2540209,393668.3950021435,715542,1974205,0,277490,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
0-no-conflict-optimistic-8-1000,42,optimistic,no-conflict,1000,10000,8,1000,1.1,2266042,441298.0871493115,0,1998823,88042,267121,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
0-hotspot-sequential-8-1000,42,sequential,hotspot,1000,10000,8,1000,1.1,2437042,410333.5108709657,0,1431933,0,185657,0,0,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-hotspot-static-8-1000,42,static,hotspot,1000,10000,8,1000,1.1,47762500,20936.92750588851,465416,2978266,0,552463,5994,0,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-hotspot-optimistic-8-1000,42,optimistic,hotspot,1000,10000,8,1000,1.1,2767625,361320.6268912876,0,3090377,82894,178790,0,999,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-zipfian-sequential-8-1000,42,sequential,zipfian,1000,10000,8,1000,1.1,2261708,442143.725007826,0,1246163,0,190521,0,0,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-zipfian-static-8-1000,42,static,zipfian,1000,10000,8,1000,1.1,19826458,50437.65255498485,681625,2905987,0,383294,1269,0,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-zipfian-optimistic-8-1000,42,optimistic,zipfian,1000,10000,8,1000,1.1,4337291,230558.6597717331,0,4409124,142836,277003,0,872,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-token-transfer-sequential-8-1000,42,sequential,token-transfer,1000,10000,8,1000,1.1,2435625,410572.2350526046,0,1199139,0,234751,0,0,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-token-transfer-static-8-1000,42,static,token-transfer,1000,10000,8,1000,1.1,5936708,168443.52122422057,793166,2261487,0,308691,51,0,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-token-transfer-optimistic-8-1000,42,optimistic,token-transfer,1000,10000,8,1000,1.1,2514666,397667.1255745296,0,2232587,90084,260151,0,183,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-private-state-sequential-8-1000,42,sequential,private-state,1000,10000,8,1000,1.1,2620542,381600.44754100486,0,1246196,0,223167,0,0,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
0-private-state-static-8-1000,42,static,private-state,1000,10000,8,1000,1.1,63523083,15742.308980815684,481458,3284155,0,642179,3000,0,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
0-private-state-optimistic-8-1000,42,optimistic,private-state,1000,10000,8,1000,1.1,3207250,311793.5926416712,0,3840649,89967,236091,0,999,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
1-no-conflict-sequential-8-1000,43,sequential,no-conflict,1000,10000,8,1000,1.1,2483667,402630.46535626554,0,1233671,0,233356,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-no-conflict-static-8-1000,43,static,no-conflict,1000,10000,8,1000,1.1,2592375,385746.66088046675,796917,2065335,0,293053,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-no-conflict-optimistic-8-1000,43,optimistic,no-conflict,1000,10000,8,1000,1.1,1993666,501588.53087728843,0,1887418,88126,245750,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-hotspot-sequential-8-1000,43,sequential,hotspot,1000,10000,8,1000,1.1,2170875,460643.74964012206,0,1212066,0,164090,0,0,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-hotspot-static-8-1000,43,static,hotspot,1000,10000,8,1000,1.1,48277625,20713.52930058179,436916,3015040,0,523805,5994,0,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-hotspot-optimistic-8-1000,43,optimistic,hotspot,1000,10000,8,1000,1.1,3328709,300416.76818249957,0,3938562,85811,233740,0,999,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-zipfian-sequential-8-1000,43,sequential,zipfian,1000,10000,8,1000,1.1,2218958,450661.97737857135,0,1207213,0,187160,0,0,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-zipfian-static-8-1000,43,static,zipfian,1000,10000,8,1000,1.1,21616750,46260.4230515688,668500,2776027,0,420287,1323,0,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-zipfian-optimistic-8-1000,43,optimistic,zipfian,1000,10000,8,1000,1.1,2823709,354144.14162365877,0,3283880,75326,209770,0,876,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-token-transfer-sequential-8-1000,43,sequential,token-transfer,1000,10000,8,1000,1.1,2415708,413957.3160332292,0,1206199,0,229089,0,0,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-token-transfer-static-8-1000,43,static,token-transfer,1000,10000,8,1000,1.1,4379333,228345.27541066185,768083,2346299,0,311670,63,0,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-token-transfer-optimistic-8-1000,43,optimistic,token-transfer,1000,10000,8,1000,1.1,2176500,459453.25063174823,0,2275044,98672,276666,0,169,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-private-state-sequential-8-1000,43,sequential,private-state,1000,10000,8,1000,1.1,2822500,354295.83702391497,0,1362916,0,407331,0,0,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
1-private-state-static-8-1000,43,static,private-state,1000,10000,8,1000,1.1,111365250,8979.461726166825,464167,4421748,0,858170,3003,0,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
1-private-state-optimistic-8-1000,43,optimistic,private-state,1000,10000,8,1000,1.1,3364833,297191.5693884362,0,5219091,125205,219541,0,999,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
2-no-conflict-sequential-8-1000,44,sequential,no-conflict,1000,10000,8,1000,1.1,2714916,368335.52124632953,0,1324232,0,319678,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-no-conflict-static-8-1000,44,static,no-conflict,1000,10000,8,1000,1.1,2682375,372803.95172188827,748833,2022703,0,269527,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-no-conflict-optimistic-8-1000,44,optimistic,no-conflict,1000,10000,8,1000,1.1,2297208,435311.0384431885,0,2031589,86048,247374,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-hotspot-sequential-8-1000,44,sequential,hotspot,1000,10000,8,1000,1.1,2242250,445980.5998439068,0,1233045,0,165722,0,0,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-hotspot-static-8-1000,44,static,hotspot,1000,10000,8,1000,1.1,80487542,12424.283002703698,431500,3484811,0,791739,5997,0,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-hotspot-optimistic-8-1000,44,optimistic,hotspot,1000,10000,8,1000,1.1,3550250,281670.30490810506,0,3959270,112395,252200,0,999,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-zipfian-sequential-8-1000,44,sequential,zipfian,1000,10000,8,1000,1.1,2293708,435975.28543301934,0,1266839,0,193004,0,0,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-zipfian-static-8-1000,44,static,zipfian,1000,10000,8,1000,1.1,25045333,39927.598487111354,687083,4056177,0,478547,1338,0,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-zipfian-optimistic-8-1000,44,optimistic,zipfian,1000,10000,8,1000,1.1,2806167,356357.9786947819,0,3649245,83667,222690,0,870,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-token-transfer-sequential-8-1000,44,sequential,token-transfer,1000,10000,8,1000,1.1,2722167,367354.39082172397,0,1341856,0,268631,0,0,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-token-transfer-static-8-1000,44,static,token-transfer,1000,10000,8,1000,1.1,3977167,251435.25529604362,783292,1863737,0,299487,42,0,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-token-transfer-optimistic-8-1000,44,optimistic,token-transfer,1000,10000,8,1000,1.1,2284000,437828.37127845886,0,2120413,116417,308538,0,162,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-private-state-sequential-8-1000,44,sequential,private-state,1000,10000,8,1000,1.1,2426458,412123.35016719846,0,1218968,0,209568,0,0,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
2-private-state-static-8-1000,44,static,private-state,1000,10000,8,1000,1.1,54421459,18375.104570423224,447792,2687834,0,581448,2997,0,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
2-private-state-optimistic-8-1000,44,optimistic,private-state,1000,10000,8,1000,1.1,3137000,318775.90054191905,0,3655407,87640,213044,0,999,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
0-no-conflict-sequential-1-5000,42,sequential,no-conflict,5000,10002,1,1000,1.1,10670375,468587.0927685297,0,6159485,0,1448762,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
0-no-conflict-static-1-5000,42,static,no-conflict,5000,10002,1,1000,1.1,15005083,333220.416041684,4499333,5967271,0,1515052,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
0-no-conflict-optimistic-1-5000,42,optimistic,no-conflict,5000,10002,1,1000,1.1,12162584,411096.85244517116,0,6224462,453295,1660204,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
0-hotspot-sequential-1-5000,42,sequential,hotspot,5000,10000,1,1000,1.1,9060583,551840.8694010087,0,6602758,0,904644,0,0,5000,0,62845b590c70ab78a088bce36d6fffe360f50137eb8769e3850c457ea3089783,true
0-hotspot-static-1-5000,42,static,hotspot,5000,10000,1,1000,1.1,181593458,27534.031539836637,2620375,9284987,0,2062487,29994,0,5000,0,62845b590c70ab78a088bce36d6fffe360f50137eb8769e3850c457ea3089783,true
0-hotspot-optimistic-1-5000,42,optimistic,hotspot,5000,10000,1,1000,1.1,16109125,310383.0903292389,0,12498891,434816,1113727,0,4999,5000,0,62845b590c70ab78a088bce36d6fffe360f50137eb8769e3850c457ea3089783,true
0-zipfian-sequential-1-5000,42,sequential,zipfian,5000,10000,1,1000,1.1,8515625,587155.9633027522,0,6187754,0,812969,0,0,5000,0,e033f3beab2d9a552b0bcb8473aa175ac1aabf218007e42d7962dbf0fa6c659b,true
0-zipfian-static-1-5000,42,static,zipfian,5000,10000,1,1000,1.1,69686875,71749.52241724142,3409667,7920494,0,1694805,6357,0,5000,0,e033f3beab2d9a552b0bcb8473aa175ac1aabf218007e42d7962dbf0fa6c659b,true
0-zipfian-optimistic-1-5000,42,optimistic,zipfian,5000,10000,1,1000,1.1,14375333,347818.02967625164,0,11440364,293017,819657,0,4733,5000,0,e033f3beab2d9a552b0bcb8473aa175ac1aabf218007e42d7962dbf0fa6c659b,true
0-token-transfer-sequential-1-5000,42,sequential,token-transfer,5000,10000,1,1000,1.1,9925750,503740.2715160063,0,6294799,0,1221153,0,0,5000,0,ab80886b82eb235ee974eff3420b53d7af3d8eed051809a788130e42afd82d74,true
0-token-transfer-static-1-5000,42,static,token-transfer,5000,10000,1,1000,1.1,21808875,229264.46228886177,4255959,7567530,0,2114000,276,0,5000,0,ab80886b82eb235ee974eff3420b53d7af3d8eed051809a788130e42afd82d74,true
0-token-transfer-optimistic-1-5000,42,optimistic,token-transfer,5000,10000,1,1000,1.1,14076708,355196.6837700974,0,9605863,405265,1200059,0,2836,5000,0,ab80886b82eb235ee974eff3420b53d7af3d8eed051809a788130e42afd82d74,true
0-private-state-sequential-1-5000,42,sequential,private-state,5000,10000,1,1000,1.1,9852417,507489.6850184071,0,6128911,0,995445,0,0,4222,778,8a1d97768621e5efa446259c261cd12c948a834a53503097192550d40ebb2157,true
0-private-state-static-1-5000,42,static,private-state,5000,10000,1,1000,1.1,243201417,20559.09073917937,2466458,10047887,0,2056189,15000,0,4222,778,8a1d97768621e5efa446259c261cd12c948a834a53503097192550d40ebb2157,true
0-private-state-optimistic-1-5000,42,optimistic,private-state,5000,10000,1,1000,1.1,18432750,271256.32366304536,0,13612334,444784,1095727,0,4999,4222,778,8a1d97768621e5efa446259c261cd12c948a834a53503097192550d40ebb2157,true
1-no-conflict-sequential-1-5000,43,sequential,no-conflict,5000,10002,1,1000,1.1,10873791,459821.23437906796,0,6402124,0,1473815,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
1-no-conflict-static-1-5000,43,static,no-conflict,5000,10002,1,1000,1.1,15586250,320795.57302109234,4455250,6241595,0,1560171,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
1-no-conflict-optimistic-1-5000,43,optimistic,no-conflict,5000,10002,1,1000,1.1,13094042,381853.0595823658,0,6660777,478964,1707326,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
1-hotspot-sequential-1-5000,43,sequential,hotspot,5000,10000,1,1000,1.1,8540334,585457.1964047308,0,6131051,0,888469,0,0,5000,0,835b9bd2a10e75547b0e2168e9b51eafd0c030304fba2da9a498a3af91aa82ec,true
1-hotspot-static-1-5000,43,static,hotspot,5000,10000,1,1000,1.1,215884583,23160.523695200598,2097041,10525599,0,2177298,29994,0,5000,0,835b9bd2a10e75547b0e2168e9b51eafd0c030304fba2da9a498a3af91aa82ec,true
1-hotspot-optimistic-1-5000,43,optimistic,hotspot,5000,10000,1,1000,1.1,15201291,328919.4319087767,0,12083808,439449,852042,0,4999,5000,0,835b9bd2a10e75547b0e2168e9b51eafd0c030304fba2da9a498a3af91aa82ec,true
1-zipfian-sequential-1-5000,43,sequential,zipfian,5000,10000,1,1000,1.1,8728166,572858.0322601564,0,6265147,0,857162,0,0,5000,0,b22615982199ebf23bbe2655618ab91aa7ff6cce411f2153dd7317ed5df2271f,true
1-zipfian-static-1-5000,43,static,zipfian,5000,10000,1,1000,1.1,70097042,71329.68606578292,3464042,7913052,0,1688848,6531,0,5000,0,b22615982199ebf23bbe2655618ab91aa7ff6cce411f2153dd7317ed5df2271f,true
1-zipfian-optimistic-1-5000,43,optimistic,zipfian,5000,10000,1,1000,1.1,14985709,333651.21396658645,0,11748934,319517,870371,0,4745,5000,0,b22615982199ebf23bbe2655618ab91aa7ff6cce411f2153dd7317ed5df2271f,true
1-token-transfer-sequential-1-5000,43,sequential,token-transfer,5000,10000,1,1000,1.1,12486708,400425.79677525896,0,8068178,0,1817962,0,0,5000,0,9c120b8b320446e3e2072b94f7ddb08bd11d5c92f0c48dfdf623818a7d7f16c5,true
1-token-transfer-static-1-5000,43,static,token-transfer,5000,10000,1,1000,1.1,23071375,216718.76947082693,4154917,8118503,0,2258534,306,0,5000,0,9c120b8b320446e3e2072b94f7ddb08bd11d5c92f0c48dfdf623818a7d7f16c5,true
1-token-transfer-optimistic-1-5000,43,optimistic,token-transfer,5000,10000,1,1000,1.1,14626125,341854.04541530996,0,9580088,441977,1430481,0,2791,5000,0,9c120b8b320446e3e2072b94f7ddb08bd11d5c92f0c48dfdf623818a7d7f16c5,true
1-private-state-sequential-1-5000,43,sequential,private-state,5000,10000,1,1000,1.1,10813958,462365.3984970165,0,6449618,0,1108735,0,0,4207,793,5d6405710c6b137efcdef37f931db6206e0d57e130d7870c5faf99099e24d9d1,true
1-private-state-static-1-5000,43,static,private-state,5000,10000,1,1000,1.1,240605375,20780.915638314396,4672125,9809589,0,2048038,15012,0,4207,793,5d6405710c6b137efcdef37f931db6206e0d57e130d7870c5faf99099e24d9d1,true
1-private-state-optimistic-1-5000,43,optimistic,private-state,5000,10000,1,1000,1.1,16732541,298818.9301314128,0,12079870,443123,1099116,0,4999,4207,793,5d6405710c6b137efcdef37f931db6206e0d57e130d7870c5faf99099e24d9d1,true
2-no-conflict-sequential-1-5000,44,sequential,no-conflict,5000,10002,1,1000,1.1,10666791,468744.53619649995,0,6257958,0,1434172,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
2-no-conflict-static-1-5000,44,static,no-conflict,5000,10002,1,1000,1.1,15651583,319456.5048148804,4643291,6111759,0,1703801,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
2-no-conflict-optimistic-1-5000,44,optimistic,no-conflict,5000,10002,1,1000,1.1,11273875,443503.23202980345,0,5823443,415278,1481239,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
2-hotspot-sequential-1-5000,44,sequential,hotspot,5000,10000,1,1000,1.1,8739250,572131.4758131418,0,6248119,0,840925,0,0,5000,0,a13ff21dd612e2ad4cdc96e8ef17c5822693bc73ef89301a5bd970fecf55b197,true
2-hotspot-static-1-5000,44,static,hotspot,5000,10000,1,1000,1.1,181666958,27522.89164218845,2200666,9099827,0,1724394,29997,0,5000,0,a13ff21dd612e2ad4cdc96e8ef17c5822693bc73ef89301a5bd970fecf55b197,true
2-hotspot-optimistic-1-5000,44,optimistic,hotspot,5000,10000,1,1000,1.1,15304917,326692.39565297874,0,12017519,472573,922882,0,4999,5000,0,a13ff21dd612e2ad4cdc96e8ef17c5822693bc73ef89301a5bd970fecf55b197,true
2-zipfian-sequential-1-5000,44,sequential,zipfian,5000,10000,1,1000,1.1,8646042,578299.2957933815,0,6227440,0,846756,0,0,5000,0,e63c3493597c4a6d2859f74b0a28a91a07cd39f2329efe0b085bc0b2b9ab75e0,true
2-zipfian-static-1-5000,44,static,zipfian,5000,10000,1,1000,1.1,68589417,72897.54336299433,3590167,7815275,0,1631047,6549,0,5000,0,e63c3493597c4a6d2859f74b0a28a91a07cd39f2329efe0b085bc0b2b9ab75e0,true
2-zipfian-optimistic-1-5000,44,optimistic,zipfian,5000,10000,1,1000,1.1,15270083,327437.6439211234,0,12032058,336986,911248,0,4742,5000,0,e63c3493597c4a6d2859f74b0a28a91a07cd39f2329efe0b085bc0b2b9ab75e0,true
2-token-transfer-sequential-1-5000,44,sequential,token-transfer,5000,10000,1,1000,1.1,21485958,232710.126306679,0,12694415,0,3930473,0,0,5000,0,9ebf64d9bb4b06a5729e1e2b0420fe525ae017ed2c717d07159bd366c9c789cb,true
2-token-transfer-static-1-5000,44,static,token-transfer,5000,10000,1,1000,1.1,37770667,132377.85819350238,7520167,11595238,0,3146180,285,0,5000,0,9ebf64d9bb4b06a5729e1e2b0420fe525ae017ed2c717d07159bd366c9c789cb,true
2-token-transfer-optimistic-1-5000,44,optimistic,token-transfer,5000,10000,1,1000,1.1,14567375,343232.7375385064,0,9812597,402208,1251456,0,2786,5000,0,9ebf64d9bb4b06a5729e1e2b0420fe525ae017ed2c717d07159bd366c9c789cb,true
2-private-state-sequential-1-5000,44,sequential,private-state,5000,10000,1,1000,1.1,10359708,482639.08596651565,0,6306445,0,1091547,0,0,4283,717,18a6f426b16fe5fbb931e9a240da0099e8f619f242904dd18bf7e71dd59131fc,true
